"doc_id","text","ent_type","start_id","length","id"
"text1","Minnesota","GPE",6,1,"43793093"
"text1","Minnesota","GPE",6,1,"43793089"
"text1","Minnesota","GPE",6,1,"43771596"
"text1","Minnesota","GPE",6,1,"43750770"
"text1","Minnesota","GPE",6,1,"43717329"
"text1","Minnesota","GPE",6,1,"43658875"
"text1","Minnesota","GPE",6,1,"43658876"
"text1","Minnesota","GPE",6,1,"43631159"
"text1","St.","GPE",4,1,"43519809"
"text1","Minnesota","GPE",6,1,"43441508"
"text1","Minnesota","GPE",6,1,"43300599"
"text1","Minnesota","GPE",6,1,"43272740"
"text1","Minnesota","GPE",6,1,"43240546"
"text1","Minnesota","GPE",6,1,"42771554"
"text1","Minnesota","GPE",6,1,"42711707"
"text1","Blaine","GPE",4,1,"42680468"
"text1","Minnesota","GPE",6,1,"42658094"
"text1","Minnesota","GPE",6,1,"42134668"
"text1","Minnesota","GPE",6,1,"41231507"
"text1","Minnesota","GPE",6,1,"39023581"
"text1","Minnesota","GPE",6,1,"38335707"
"text1","Excelsior","GPE",4,1,"38281402"
"text1","MN","GPE",6,1,"38281402"
"text1","Blaine","GPE",4,1,"36881961"
"text1","Clinton","GPE",4,1,"45016506"
"text1","North Washington","GPE",8,2,"45016506"
"text1","Kansas City","GPE",4,2,"44880302"
"text1","Clinton","GPE",4,1,"43940873"
"text1","North Washington","GPE",8,2,"43940873"
"text1","Clinton","GPE",4,1,"43940810"
"text1","North Washington","GPE",8,2,"43940810"
"text1","Clinton","GPE",4,1,"43808110"
"text1","North Washington","GPE",8,2,"43808110"
"text1","Clinton","GPE",4,1,"42706770"
"text1","North Washington","GPE",8,2,"42706770"
"text1","Clinton","GPE",4,1,"42706761"
"text1","North Washington","GPE",8,2,"42706761"
"text1","Clinton","GPE",4,1,"35706095"
"text1","North Washington","GPE",8,2,"35706095"
"text1","Clinton","GPE",4,1,"35438435"
"text1","North Washington","GPE",8,2,"35438435"
"text1","North Platte","GPE",4,2,"44972528"
"text1","North Platte","GPE",4,2,"44972525"
"text1","Maine","GPE",5,1,"44476023"
"text1","New Hampshire","GPE",4,2,"44470160"
"text1","Moorestown","GPE",4,1,"44119605"
"text1","NJ","GPE",6,1,"44119605"
"text1","NY","GPE",4,1,"43950294"
"text1","Summit","GPE",4,1,"45105571"
"text1","Berkeley Heights","GPE",8,2,"45105571"
"text1","NJ","GPE",11,1,"45105571"
"text1","Englewood","GPE",4,1,"45093601"
"text1","Summit","GPE",4,1,"45087087"
"text1","Berkeley Heights","GPE",8,2,"45087087"
"text1","NJ","GPE",11,1,"45087087"
"text1","Summit","GPE",4,1,"45087034"
"text1","Berkeley Heights","GPE",8,2,"45087034"
"text1","NJ","GPE",11,1,"45087034"
"text1","Summit","GPE",4,1,"45079282"
"text1","Berkeley Heights","GPE",8,2,"45079282"
"text1","NJ","GPE",11,1,"45079282"
"text1","Summit","GPE",4,1,"45078145"
"text1","Berkeley Heights","GPE",8,2,"45078145"
"text1","NJ","GPE",11,1,"45078145"
"text1","Summit","GPE",4,1,"45071942"
"text1","Berkeley Heights","GPE",8,2,"45071942"
"text1","NJ","GPE",11,1,"45071942"
"text1","Summit","GPE",4,1,"45071923"
"text1","Berkeley Heights","GPE",8,2,"45071923"
"text1","NJ","GPE",11,1,"45071923"
"text1","Summit","GPE",4,1,"45071906"
"text1","Berkeley Heights","GPE",8,2,"45071906"
"text1","NJ","GPE",11,1,"45071906"
"text1","Summit","GPE",4,1,"45071615"
"text1","Berkeley Heights","GPE",8,2,"45071615"
"text1","NJ","GPE",11,1,"45071615"
"text1","Summit","GPE",4,1,"45071367"
"text1","Berkeley Heights","GPE",8,2,"45071367"
"text1","NJ","GPE",11,1,"45071367"
"text1","Summit","GPE",4,1,"45071342"
"text1","Berkeley Heights","GPE",8,2,"45071342"
"text1","NJ","GPE",11,1,"45071342"
"text1","Summit","GPE",4,1,"45071328"
"text1","Berkeley Heights","GPE",8,2,"45071328"
"text1","NJ","GPE",11,1,"45071328"
"text1","Summit","GPE",4,1,"45071275"
"text1","Berkeley Heights","GPE",8,2,"45071275"
"text1","NJ","GPE",11,1,"45071275"
"text1","Summit","GPE",4,1,"45071259"
"text1","Berkeley Heights","GPE",8,2,"45071259"
"text1","NJ","GPE",11,1,"45071259"
"text1","Summit","GPE",4,1,"45071248"
"text1","Berkeley Heights","GPE",8,2,"45071248"
"text1","NJ","GPE",11,1,"45071248"
"text1","Summit","GPE",4,1,"45070505"
"text1","Berkeley Heights","GPE",8,2,"45070505"
"text1","NJ","GPE",11,1,"45070505"
"text1","Summit","GPE",4,1,"45070487"
"text1","Berkeley Heights","GPE",8,2,"45070487"
"text1","NJ","GPE",11,1,"45070487"
"text1","Summit","GPE",4,1,"45066360"
"text1","Berkeley Heights","GPE",8,2,"45066360"
"text1","NJ","GPE",11,1,"45066360"
"text1","Summit","GPE",4,1,"45066355"
"text1","Berkeley Heights","GPE",8,2,"45066355"
"text1","NJ","GPE",11,1,"45066355"
"text1","Summit","GPE",4,1,"45066345"
"text1","Berkeley Heights","GPE",8,2,"45066345"
"text1","NJ","GPE",11,1,"45066345"
"text1","Summit","GPE",4,1,"45066334"
"text1","Berkeley Heights","GPE",8,2,"45066334"
"text1","NJ","GPE",11,1,"45066334"
"text1","Tennessee","GPE",4,1,"45028279"
"text1","NJ","GPE",8,1,"45023377"
"text1","Astoria","GPE",4,1,"45021385"
"text1","Summit","GPE",4,1,"45015077"
"text1","Berkeley Heights","GPE",8,2,"45015077"
"text1","NJ","GPE",11,1,"45015077"
"text1","Summit","GPE",4,1,"45014809"
"text1","Berkeley Heights","GPE",8,2,"45014809"
"text1","NJ","GPE",11,1,"45014809"
"text1","Summit","GPE",4,1,"45014800"
"text1","Berkeley Heights","GPE",8,2,"45014800"
"text1","NJ","GPE",11,1,"45014800"
"text1","Astoria","GPE",4,1,"45009167"
"text1","Summit","GPE",4,1,"45003981"
"text1","Berkeley Heights","GPE",8,2,"45003981"
"text1","NJ","GPE",11,1,"45003981"
"text1","Summit","GPE",4,1,"45003972"
"text1","Berkeley Heights","GPE",8,2,"45003972"
"text1","NJ","GPE",11,1,"45003972"
"text1","Summit","GPE",4,1,"45003941"
"text1","Berkeley Heights","GPE",8,2,"45003941"
"text1","NJ","GPE",11,1,"45003941"
"text1","Summit","GPE",4,1,"45003930"
"text1","Berkeley Heights","GPE",8,2,"45003930"
"text1","NJ","GPE",11,1,"45003930"
"text1","Summit","GPE",4,1,"45003920"
"text1","Berkeley Heights","GPE",8,2,"45003920"
"text1","NJ","GPE",11,1,"45003920"
"text1","Summit","GPE",4,1,"45003870"
"text1","Berkeley Heights","GPE",8,2,"45003870"
"text1","NJ","GPE",11,1,"45003870"
"text1","Summit","GPE",4,1,"45003288"
"text1","Berkeley Heights","GPE",8,2,"45003288"
"text1","NJ","GPE",11,1,"45003288"
"text1","Summit","GPE",4,1,"44990970"
"text1","Berkeley Heights","GPE",8,2,"44990970"
"text1","NJ","GPE",11,1,"44990970"
"text1","Summit","GPE",4,1,"44990549"
"text1","Berkeley Heights","GPE",8,2,"44990549"
"text1","NJ","GPE",11,1,"44990549"
"text1","Summit","GPE",4,1,"44990541"
"text1","Berkeley Heights","GPE",8,2,"44990541"
"text1","NJ","GPE",11,1,"44990541"
"text1","Summit","GPE",4,1,"44990535"
"text1","Berkeley Heights","GPE",8,2,"44990535"
"text1","NJ","GPE",11,1,"44990535"
"text1","Newark","GPE",4,1,"44958683"
"text1","NJ","GPE",6,1,"44958683"
"text1","Summit","GPE",4,1,"44944616"
"text1","Berkeley Heights","GPE",8,2,"44944616"
"text1","NJ","GPE",11,1,"44944616"
"text1","NYC","GPE",4,1,"44932630"
"text1","Summit","GPE",4,1,"44931425"
"text1","Berkeley Heights","GPE",8,2,"44931425"
"text1","NJ","GPE",11,1,"44931425"
"text1","Summit","GPE",4,1,"44931628"
"text1","Berkeley Heights","GPE",8,2,"44931628"
"text1","NJ","GPE",11,1,"44931628"
"text1","Summit","GPE",4,1,"44931640"
"text1","Berkeley Heights","GPE",8,2,"44931640"
"text1","NJ","GPE",11,1,"44931640"
"text1","Summit","GPE",4,1,"44931653"
"text1","Berkeley Heights","GPE",8,2,"44931653"
"text1","NJ","GPE",11,1,"44931653"
"text1","Summit","GPE",4,1,"44931674"
"text1","Berkeley Heights","GPE",8,2,"44931674"
"text1","NJ","GPE",11,1,"44931674"
"text1","Summit","GPE",4,1,"44931685"
"text1","Berkeley Heights","GPE",8,2,"44931685"
"text1","NJ","GPE",11,1,"44931685"
"text1","Summit","GPE",4,1,"44931720"
"text1","Berkeley Heights","GPE",8,2,"44931720"
"text1","NJ","GPE",11,1,"44931720"
"text1","Summit","GPE",4,1,"44931311"
"text1","Berkeley Heights","GPE",8,2,"44931311"
"text1","NJ","GPE",11,1,"44931311"
"text1","Dover","GPE",4,1,"44886113"
"text1","NJ","GPE",6,1,"44886113"
"text1","Summit","GPE",4,1,"44868217"
"text1","Berkeley Heights","GPE",8,2,"44868217"
"text1","NJ","GPE",11,1,"44868217"
"text1","Summit","GPE",4,1,"44862367"
"text1","Berkeley Heights","GPE",8,2,"44862367"
"text1","NJ","GPE",11,1,"44862367"
"text1","Summit","GPE",4,1,"44862348"
"text1","Berkeley Heights","GPE",8,2,"44862348"
"text1","NJ","GPE",11,1,"44862348"
"text1","Summit","GPE",4,1,"44856970"
"text1","Berkeley Heights","GPE",8,2,"44856970"
"text1","NJ","GPE",11,1,"44856970"
"text1","Summit","GPE",4,1,"44856963"
"text1","Berkeley Heights","GPE",8,2,"44856963"
"text1","NJ","GPE",11,1,"44856963"
"text1","Summit","GPE",4,1,"44853507"
"text1","Berkeley Heights","GPE",8,2,"44853507"
"text1","NJ","GPE",11,1,"44853507"
"text1","Summit","GPE",4,1,"44823266"
"text1","Berkeley Heights","GPE",8,2,"44823266"
"text1","NJ","GPE",11,1,"44823266"
"text1","Astoria","GPE",4,1,"44806261"
"text1","Summit","GPE",4,1,"44637386"
"text1","Berkeley Heights","GPE",8,2,"44637386"
"text1","NJ","GPE",11,1,"44637386"
"text1","Summit","GPE",4,1,"44607602"
"text1","Berkeley Heights","GPE",8,2,"44607602"
"text1","NJ","GPE",11,1,"44607602"
"text1","Summit","GPE",4,1,"44607459"
"text1","Berkeley Heights","GPE",8,2,"44607459"
"text1","NJ","GPE",11,1,"44607459"
"text1","Astoria","GPE",4,1,"44531287"
"text1","NJ","GPE",4,1,"44434701"
"text1","NJ","GPE",4,1,"44434403"
"text1","Flanders","GPE",4,1,"44224674"
"text1","Flanders","GPE",4,1,"44127795"
"text1","VA","GPE",5,1,"43883593"
"text1","NJ","GPE",12,1,"43883593"
"text1","New York City","GPE",4,3,"43756698"
"text1","Texas","GPE",4,1,"43650508"
"text1","Texas","GPE",4,1,"43650508"
"text1","Keyport","GPE",4,1,"43273151"
"text1","NJ","GPE",6,1,"43273151"
"text1","Montclair","GPE",4,1,"43227009"
"text1","NJ","GPE",6,1,"43227009"
"text1","Iselin","GPE",4,1,"43173934"
"text1","NJ","GPE",6,1,"43173934"
"text1","Totowa","GPE",4,1,"43099644"
"text1","New York City","GPE",4,3,"43054077"
"text1","Morris County","GPE",5,2,"42609409"
"text1","NJ","GPE",9,1,"42609409"
"text1","Randolph","GPE",4,1,"41828257"
"text1","NJ","GPE",6,1,"41828257"
"text1","Roxbury","GPE",4,1,"41779216"
"text1","North Plainfield","GPE",4,2,"41223913"
"text1","NJ","GPE",7,1,"41223913"
"text1","WV","GPE",6,1,"38779404"
"text1","WV","GPE",7,1,"38779405"
"text1","Yorkville","GPE",4,1,"44846598"
"text1","Goshen","GPE",4,1,"44486409"
"text1","NY","GPE",6,1,"44486409"
"text1","Yorkville","GPE",4,1,"39012178"
"text1","NY","GPE",6,1,"39012178"
"text1","Greensboro","GPE",4,1,"45064945"
"text1","North Carolina","GPE",6,2,"45064945"
"text1","Greensboro","GPE",4,1,"45064886"
"text1","North Carolina","GPE",6,2,"45064886"
"text1","Lillington","GPE",4,1,"45058368"
"text1","NC","GPE",6,1,"45058368"
"text1","Hendersonville","GPE",4,1,"44953267"
"text1","Greensboro","GPE",4,1,"44928492"
"text1","NC","GPE",6,1,"44928492"
"text1","Greensboro","GPE",4,1,"44928489"
"text1","NC","GPE",6,1,"44928489"
"text1","Greensboro","GPE",4,1,"44928486"
"text1","NC","GPE",6,1,"44928486"
"text1","Greensboro","GPE",4,1,"44928483"
"text1","NC","GPE",6,1,"44928483"
"text1","Greensboro","GPE",4,1,"44928481"
"text1","NC","GPE",6,1,"44928481"
"text1","Greensboro","GPE",4,1,"44928431"
"text1","NC","GPE",6,1,"44928431"
"text1","Union County","GPE",4,2,"44678642"
"text1","Houston","GPE",4,1,"44590806"
"text1","Texas","GPE",5,1,"44590806"
"text1","Houston","GPE",4,1,"44590807"
"text1","Texas","GPE",6,1,"44590807"
"text1","Greensboro","GPE",4,1,"44562404"
"text1","North Carolina","GPE",6,2,"44562404"
"text1","Winnsboro","GPE",4,1,"25158585"
"text1","Maine","GPE",14,1,"25158585"
"text1","Florida","GPE",16,1,"25158585"
"text1","San Antonio","GPE",4,2,"43762855"
"text1","Texas","GPE",6,1,"43762855"
"text1","Ohio","GPE",7,1,"43176221"
"text1","Ohio","GPE",6,1,"41208323"
"text1","Lorain","GPE",4,1,"38881076"
"text1","Lorain","GPE",4,1,"38582731"
"text1","Granbury","GPE",4,1,"44853356"
"text1","Texas","GPE",6,1,"44853356"
"text1","Oklahoma City","GPE",4,2,"44215093"
"text1","Sapulpa","GPE",4,1,"41897678"
"text1","Sapulpa","GPE",4,1,"38581917"
"text1","Sapulpa","GPE",4,1,"38497892"
"text1","Sapulpa","GPE",4,1,"38497867"
"text1","Tulsa","GPE",4,1,"37108842"
"text1","Oklahoma","GPE",6,1,"37108842"
"text1","Bend","GPE",5,1,"44981588"
"text1","Oregon","GPE",7,1,"44981588"
"text1","Alturas","GPE",4,1,"44629981"
"text1","California","GPE",6,1,"44629981"
"text1","South Williamsport","GPE",4,2,"44881297"
"text1","Williamston/Pelzer","GPE",4,3,"43826192"
"text1","Jamestown","GPE",4,1,"31916263"
"text1","Huntsville","GPE",4,1,"44916451"
"text1","Alabama","GPE",6,1,"44916451"
"text1","Chattanooga","GPE",4,1,"44916392"
"text1","Tennessee","GPE",4,1,"44854205"
"text1","Tennessee","GPE",4,1,"44738914"
"text1","Tennessee","GPE",4,1,"44738906"
"text1","Tennessee","GPE",4,1,"44738882"
"text1","Tennessee","GPE",4,1,"44675703"
"text1","Tennessee","GPE",4,1,"44675698"
"text1","FL","GPE",4,1,"44551097"
"text1","Tennessee","GPE",4,1,"44516791"
"text1","Tennessee","GPE",4,1,"44433604"
"text1","Tennessee","GPE",4,1,"44432858"
"text1","Tennessee","GPE",4,1,"44383043"
"text1","Tennessee","GPE",4,1,"44093053"
"text1","Tennessee","GPE",4,1,"44093045"
"text1","Tennessee","GPE",4,1,"42830603"
"text1","Temple","GPE",4,1,"44771822"
"text1","Temple","GPE",4,1,"44771822"
"text1","TXLink","GPE",6,1,"44771822"
"text1","Keller","GPE",4,1,"44671806"
"text1","McKinney","GPE",4,1,"44561720"
"text1","Dallas","GPE",12,1,"44561720"
"text1","Richmond","GPE",5,1,"45106935"
"text1","Va","GPE",7,1,"45106935"
"text1","Harrisonburg","GPE",4,1,"45093248"
"text1","VA","GPE",6,1,"45093248"
"text1","Harrisonburg","GPE",4,1,"45093250"
"text1","VA","GPE",6,1,"45093250"
"text1","Harrisonburg","GPE",4,1,"45093247"
"text1","VA","GPE",6,1,"45093247"
"text1","Harrisonburg","GPE",4,1,"45056360"
"text1","VA","GPE",6,1,"45056360"
"text1","Richmond","GPE",4,1,"45038035"
"text1","VA","GPE",6,1,"45038035"
"text1","Harrisonburg","GPE",4,1,"45019923"
"text1","VA","GPE",6,1,"45019923"
"text1","Richmond","GPE",4,1,"44991348"
"text1","VA","GPE",6,1,"44991348"
"text1","Richmond","GPE",4,1,"44991313"
"text1","VA","GPE",6,1,"44991313"
"text1","Richmond","GPE",4,1,"44985941"
"text1","VA","GPE",6,1,"44985941"
"text1","Richmond","GPE",4,1,"44981635"
"text1","VA","GPE",6,1,"44981635"
"text1","Richmond","GPE",4,1,"44971754"
"text1","VA","GPE",6,1,"44971754"
"text1","Richmond","GPE",4,1,"44971695"
"text1","VA","GPE",6,1,"44971695"
"text1","Richmond","GPE",4,1,"44962377"
"text1","VA","GPE",6,1,"44962377"
"text1","Richmond","GPE",4,1,"44962297"
"text1","VA","GPE",6,1,"44962297"
"text1","Richmond","GPE",4,1,"44962191"
"text1","VA","GPE",6,1,"44962191"
"text1","Richmond","GPE",4,1,"44960471"
"text1","VA","GPE",6,1,"44960471"
"text1","Richmond","GPE",4,1,"44938782"
"text1","VA","GPE",6,1,"44938782"
"text1","Harrisonburg","GPE",4,1,"44842329"
"text1","VA","GPE",6,1,"44842329"
"text1","Richmond","GPE",4,1,"44809872"
"text1","VA","GPE",6,1,"44809872"
"text1","Bristol VA","GPE",4,2,"44809732"
"text1","Asheville","GPE",4,1,"44809672"
"text1","NC","GPE",6,1,"44809672"
"text1","Harrisonburg","GPE",4,1,"44752029"
"text1","VA","GPE",6,1,"44752029"
"text1","Richmond","GPE",4,1,"44711263"
"text1","VA","GPE",6,1,"44711263"
"text1","Richmond","GPE",4,1,"44663887"
"text1","VA","GPE",6,1,"44663887"
"text1","Richmond","GPE",4,1,"44551067"
"text1","VA","GPE",6,1,"44551067"
"text1","Richmond","GPE",4,1,"44544625"
"text1","VA","GPE",6,1,"44544625"
"text1","Richmond","GPE",4,1,"44544553"
"text1","VA","GPE",6,1,"44544553"
"text1","Richmond","GPE",4,1,"44544291"
"text1","VA","GPE",6,1,"44544291"
"text1","Richmond","GPE",4,1,"44499299"
"text1","VA","GPE",6,1,"44499299"
"text1","HIGHLAND LAKES","GPE",4,2,"44474408"
"text1","NEW JERSEY","GPE",7,2,"44474408"
"text1","Richmond","GPE",4,1,"44457210"
"text1","VA","GPE",6,1,"44457210"
"text1","Richmond","GPE",4,1,"44402508"
"text1","VA","GPE",6,1,"44402508"
"text1","Richmond","GPE",4,1,"44240188"
"text1","VA","GPE",6,1,"44240188"
"text1","Richmond","GPE",4,1,"44239035"
"text1","VA","GPE",6,1,"44239035"
"text1","Richmond","GPE",4,1,"44140467"
"text1","VA","GPE",6,1,"44140467"
"text1","Richmond","GPE",4,1,"44031966"
"text1","VA","GPE",6,1,"44031966"
"text1","Richmond","GPE",4,1,"43927166"
"text1","VA","GPE",6,1,"43927166"
"text1","Richmond","GPE",4,1,"43915537"
"text1","VA","GPE",6,1,"43915537"
"text1","Richmond","GPE",4,1,"43914939"
"text1","VA","GPE",6,1,"43914939"
"text1","Huntington","GPE",4,1,"43905547"
"text1","Richmond","GPE",4,1,"43725150"
"text1","VA","GPE",6,1,"43725150"
"text1","Waynesboro","GPE",4,1,"43311905"
"text1","Richmond","GPE",4,1,"43252799"
"text1","VA","GPE",6,1,"43252799"
"text1","Richmond","GPE",4,1,"42825396"
"text1","VA","GPE",6,1,"42825396"
"text1","Richmond","GPE",4,1,"42406521"
"text1","VA","GPE",6,1,"42406521"
"text1","Richmond","GPE",4,1,"41950084"
"text1","VA","GPE",6,1,"41950084"
"text1","Smithfield","GPE",4,1,"41430878"
"text1","VA","GPE",6,1,"41430878"
"text1","Smithfield","GPE",4,1,"41424568"
"text1","VA","GPE",6,1,"41424568"
"text1","Richmond","GPE",4,1,"37801932"
"text1","VA","GPE",6,1,"37801932"
"text1","Houston","GPE",4,1,"45029883"
"text1","Houston","GPE",4,1,"45021603"
"text1","Houston","GPE",4,1,"45001763"
"text1","Houston","GPE",4,1,"44971745"
"text1","Lubbock","GPE",4,1,"44962064"
"text1","Texas","GPE",5,1,"44962064"
"text1","Seattle","GPE",25,1,"44962064"
"text1","Cashmere","GPE",4,1,"44873924"
"text1","Cashmere","GPE",4,1,"44873883"
"text1","Houston","GPE",4,1,"44832947"
"text1","Lubbock","GPE",4,1,"44817591"
"text1","Texas","GPE",5,1,"44817591"
"text1","Seattle","GPE",25,1,"44817591"
"text1","Houston","GPE",4,1,"44731895"
"text1","Bellingham","GPE",4,1,"44718958"
"text1","Houston","GPE",4,1,"44700440"
"text1","Houston","GPE",4,1,"44691177"
"text1","Houston","GPE",4,1,"44679762"
"text1","Houston","GPE",4,1,"44663825"
"text1","Houston","GPE",4,1,"44663790"
"text1","Houston","GPE",4,1,"44442798"
"text1","PNE","GPE",16,1,"44442798"
"text1","Houston","GPE",4,1,"44327373"
"text1","Houston","GPE",4,1,"44255526"
"text1","Houston","GPE",4,1,"44255519"
"text1","Houston","GPE",4,1,"44200013"
"text1","Washington","GPE",4,1,"44010733"
"text1","Houston","GPE",4,1,"43927612"
"text1","Houston","GPE",4,1,"43927584"
"text1","Houston","GPE",4,1,"43759521"
"text1","Texas","GPE",5,1,"43759521"
"text1","Fairmont","GPE",4,1,"45099539"
"text1","WV","GPE",6,1,"45099539"
"text1","Fairmont","GPE",4,1,"45089709"
"text1","WV","GPE",6,1,"45089709"
"text1","Fairmont","GPE",4,1,"45089712"
"text1","WV","GPE",6,1,"45089712"
"text1","Fairmont","GPE",4,1,"45074319"
"text1","WV","GPE",6,1,"45074319"
"text1","Fairmont","GPE",4,1,"45067375"
"text1","WV","GPE",6,1,"45067375"
"text1","Ripley","GPE",4,1,"45044417"
"text1","West Virginia","GPE",6,2,"45044417"
"text1","Fairmont","GPE",4,1,"45033788"
"text1","WV","GPE",6,1,"45033788"
"text1","Fairmont","GPE",4,1,"45017651"
"text1","WV","GPE",6,1,"45017651"
"text1","Fairmont","GPE",4,1,"44890877"
"text1","WV","GPE",6,1,"44890877"
"text1","Fairmont","GPE",4,1,"44854507"
"text1","WV","GPE",6,1,"44854507"
"text1","Botetourt County","GPE",4,2,"44828741"
"text1","Fairmont","GPE",4,1,"44819604"
"text1","WV","GPE",6,1,"44819604"
"text1","Ripley","GPE",4,1,"44814039"
"text1","West Virginia","GPE",6,2,"44814039"
"text1","Fairmont","GPE",4,1,"44659739"
"text1","WV","GPE",6,1,"44659739"
"text1","Fairmont","GPE",4,1,"44638681"
"text1","WV","GPE",6,1,"44638681"
"text1","Fairmont","GPE",4,1,"44367157"
"text1","WV","GPE",6,1,"44367157"
"text1","Fairmont","GPE",4,1,"44301765"
"text1","WV","GPE",6,1,"44301765"
"text1","Fairmont","GPE",4,1,"44289536"
"text1","WV","GPE",6,1,"44289536"
"text1","Fairmont","GPE",4,1,"44003876"
"text1","WV","GPE",6,1,"44003876"
"text1","Fairmont","GPE",4,1,"42628397"
"text1","WV","GPE",6,1,"42628397"
"text1","Fairmont","GPE",4,1,"42117845"
"text1","WV","GPE",6,1,"42117845"
"text1","San Antonio","GPE",4,2,"42001061"
"text1","Fairmont","GPE",4,1,"41298157"
"text1","WV","GPE",6,1,"41298157"
"text1","Fairmont","GPE",4,1,"40492179"
"text1","WV","GPE",6,1,"40492179"
"text1","Fairmont","GPE",4,1,"38530809"
"text1","WV","GPE",6,1,"38530809"
